#name,x,y,alt,heading,pitch,roll,f,px,py,k1,k2,k3,k4,t1,t2
0184_tilt_050_pan_040_f70.jpg,1.477212,-1.760472,2.803363,-39.999999,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0185_tilt_050_pan_050_f70.jpg,1.760472,-1.477212,2.803363,-50.0,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0186_tilt_050_pan_060_f70.jpg,1.990242,-1.149067,2.803363,-60.000002,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0187_tilt_050_pan_070_f70.jpg,2.159539,-0.786008,2.803363,-70.0,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0188_tilt_050_pan_080_f70.jpg,2.26322,-0.399067,2.803363,-79.999998,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0189_tilt_050_pan_090_f70.jpg,2.298133,-0.0,2.803363,-90.000003,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0190_tilt_050_pan_100_f70.jpg,2.26322,0.399067,2.803363,-100.000001,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0191_tilt_050_pan_110_f70.jpg,2.159539,0.786008,2.803363,-109.999999,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0192_tilt_050_pan_120_f70.jpg,1.990242,1.149067,2.803363,-120.000003,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0193_tilt_050_pan_130_f70.jpg,1.760472,1.477212,2.803363,-130.000001,50.0,0.0,70.0,0,0,0,0,0,0,0,0
0194_tilt_050_pan_140_f70.jpg,1.477212,1.760472,2.803363,-139.999999,50.0,0.0,70.0,0,0,0,0,0,0,0,0
